lambdas,J1
0.0,-0.5
0.1111111111111111,-0.5121969142940493
0.2222222222222222,-0.5471587667664503
0.3333333333333333,-0.6009252125773316
0.4444444444444444,-0.668977476599572
0.5555555555555556,-0.7474235581707617
0.6666666666666666,-0.8333333333333333
0.7777777777777777,-0.9246287209496243
0.8888888888888888,-1.0198644305936566
1.0,-1.118033988749895
